  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
  -3997.537982      3802.940285    25025.420386
